Query String,Sentence,Ambiguity Signature Class,Ground-Truth Contextual Target,Conflicting Classical Parse Output,SpaCy_Raw_Pred,SpaCy_Routed_Context,SpaCy_Generated_Answer,SpaCy_CtxRel,SpaCy_Faith,SpaCy_AnsRel,Agentic_Raw_Pred,Agentic_Routed_Context,Agentic_Generated_Answer,Agentic_CtxRel,Agentic_Faith,Agentic_AnsRel,Quantum_Raw_Pred,Quantum_Routed_Context,Quantum_Generated_Answer,Quantum_CtxRel,Quantum_Faith,Quantum_AnsRel,Quantum_Outperformed_SpaCy,Quantum_Outperformed_Agentic,VIOLA_MOMENT
What is the active syntactic subject performing the action?,The trapped pest snapped the wooden spring loaded mousetrap.,Agent-Patient Inversion,the trapped pest,the wooden spring loaded mousetrap,1,the trapped pest,"The active syntactic subject performing the action is ""the trapped pest"".",16.501937866210938,71.59114837646484,67.61113739013672,1,the trapped pest,"The active syntactic subject performing the action is ""the trapped pest"".",16.501937866210938,71.59114837646484,67.61113739013672,1,the trapped pest,"The active syntactic subject performing the action is ""the trapped pest"".",16.501937866210938,71.59114837646484,67.61113739013672,False,False,False
What is the active syntactic subject performing the action?,The repelled mosquito smoked the slow burning citronella coil.,Agent-Patient Inversion,the repelled mosquito is the target for: what is the active syntactic subject performing the action?,coil.,1,the repelled mosquito is the target for: what is the active syntactic subject performing the action?,The active syntactic subject performing the action is the repelled mosquito.,65.48103332519531,94.15739440917967,60.640132904052734,1,the repelled mosquito is the target for: what is the active syntactic subject performing the action?,The active syntactic subject performing the action is the repelled mosquito.,65.48103332519531,94.15739440917967,60.640132904052734,1,the repelled mosquito is the target for: what is the active syntactic subject performing the action?,The active syntactic subject performing the action is the repelled mosquito.,65.48103332519531,94.15739440917967,60.640132904052734,False,False,False
What is the active syntactic subject performing the action?,The fed bird scattered the hanging plastic tube bird feeder.,Agent-Patient Inversion,the fed bird,the hanging plastic tube bird feeder,0,the hanging plastic tube bird feeder,The hanging plastic tube bird feeder.,5.45518159866333,98.37250518798828,9.58346939086914,1,the fed bird,"The active syntactic subject performing the action is ""the fed bird"".",15.444403648376465,66.93701934814453,72.40699768066406,1,the fed bird,"The active syntactic subject performing the action is ""the fed bird"".",15.444403648376465,66.93701934814453,72.40699768066406,True,False,False
What is the active syntactic subject performing the action?,The watered flower dripped the slow release terracotta watering spike.,Agent-Patient Inversion,the watered flower,the slow release terracotta watering spike,1,the watered flower,"The active syntactic subject performing the action is ""the watered flower"".",13.616010665893556,68.55418395996094,69.35311889648438,1,the watered flower,"The active syntactic subject performing the action is ""the watered flower"".",13.616010665893556,68.55418395996094,69.35311889648438,0,the slow release terracotta watering spike,"The active syntactic subject performing the action is ""the slow release terracotta watering spike"".",6.553762435913086,71.44717407226562,60.61838912963867,False,False,False
What is the active syntactic subject performing the action?,The supported tomato wrapped the galvanized steel round tomato cage.,Agent-Patient Inversion,the supported tomato is the target for: what is the active syntactic subject performing the action?,cage.,1,the supported tomato is the target for: what is the active syntactic subject performing the action?,The supported tomato.,69.10269165039062,68.2989730834961,10.9833402633667,1,the supported tomato is the target for: what is the active syntactic subject performing the action?,The supported tomato.,69.10269165039062,68.2989730834961,10.9833402633667,0,cage.,"The active syntactic subject performing the action is ""cage"".",10.057744026184082,52.19048690795898,72.9577407836914,False,False,False
What is the active syntactic subject performing the action?,The shaded deck blocked the retractable canvas patio awning.,Agent-Patient Inversion,the shaded deck,the retractable canvas patio awning,1,the shaded deck,"The active syntactic subject performing the action is ""the shaded deck"".",14.661640167236328,65.7241439819336,69.18780517578125,0,the retractable canvas patio awning,The retractable canvas patio awning is the active syntactic subject performing the action.,2.1581385135650635,77.05281829833984,53.58175659179688,1,the shaded deck,"The active syntactic subject performing the action is ""the shaded deck"".",14.661640167236328,65.7241439819336,69.18780517578125,False,True,False
What is the active syntactic subject performing the action?,The heated patio warmed the tall propane outdoor mushroom heater.,Agent-Patient Inversion,the heated patio,the tall propane outdoor mushroom heater,1,the heated patio,"The active syntactic subject performing the action is ""the heated patio"".",18.01966094970703,69.59172821044922,70.40973663330078,1,the heated patio,"The active syntactic subject performing the action is ""the heated patio"".",18.01966094970703,69.59172821044922,70.40973663330078,1,the heated patio,"The active syntactic subject performing the action is ""the heated patio"".",18.01966094970703,69.59172821044922,70.40973663330078,False,False,False
What is the active syntactic subject performing the action?,The smoked meat charred the heavy offset barrel wood smoker.,Agent-Patient Inversion,the smoked meat is the target for: what is the active syntactic subject performing the action?,smoker.,1,the smoked meat is the target for: what is the active syntactic subject performing the action?,"The active syntactic subject performing the action is ""the smoked meat"".",69.834228515625,92.94178771972656,65.51846313476562,1,the smoked meat is the target for: what is the active syntactic subject performing the action?,"The active syntactic subject performing the action is ""the smoked meat"".",69.834228515625,92.94178771972656,65.51846313476562,1,the smoked meat is the target for: what is the active syntactic subject performing the action?,The active syntactic subject performing the action is the smoked meat.,69.834228515625,94.80286407470705,68.44031524658203,False,False,False
What is the active syntactic subject performing the action?,The grilled burger sizzled the cast iron tabletop charcoal grill.,Agent-Patient Inversion,the grilled burger,the cast iron tabletop charcoal grill,1,the grilled burger,"The active syntactic subject performing the action is ""the grilled burger"".",12.265345573425291,73.58679962158203,60.943824768066406,0,the cast iron tabletop charcoal grill,The active syntactic subject performing the action is the cast iron tabletop charcoal grill.,13.872197151184082,72.05964660644531,66.29838562011719,1,the grilled burger,"The active syntactic subject performing the action is ""the grilled burger"".",12.265345573425291,73.58679962158203,60.943824768066406,False,True,False
What is the active syntactic subject performing the action?,The flipped steak turned the long handled stainless steel grilling tongs.,Agent-Patient Inversion,the flipped steak,the long handled stainless steel grilling tongs,1,the flipped steak,"The active syntactic subject performing the action is ""the flipped steak"".",14.239740371704102,72.46923065185547,66.37996673583984,1,the flipped steak,"The active syntactic subject performing the action is ""the flipped steak"".",14.239740371704102,72.46923065185547,66.37996673583984,1,the flipped steak,"The active syntactic subject performing the action is ""the flipped steak"".",14.239740371704102,72.46923065185547,66.37996673583984,False,False,False
